USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COORDINATEUNCERTAINTYINMETERS,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:135397","Buteo jamaicensis fuertesi","19250","Mexico","Chihuahua","Arroyo El Nido, 30 mi SW El Gallego","16 Jun 1957","29.5152066475","-106.6953533524"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:129444","Rupornis magnirostris griseocauda","1163","Mexico","Chiapas","SE side Tonalá","25 Oct 1953","16.0863888888","-93.755"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:81837","Buteo lineatus alleni","4647.785472","United States","Florida","Jupiter","4 Feb 1921","26.9345","-80.0941"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99852","Circus hudsonius","56932.153344","Canada","British Columbia","Okanagan","11 May 1936","49.4167","-120"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:76190","Buteo swainsoni","9918.387072","United States","Nevada","7 mi NW Fallon","6 May 1936","39.54536","-118.86896"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:61242","Buteo swainsoni","9816.9984","United States","Nevada","7 mi N San Antonio","20 Aug 1932","38.56267","-117.29762"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:152917","Buteo swainsoni","108","Mexico","Chihuahua","Ojo Laguna","23 Apr 1964","29.4621811111","-106.3304805555"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:78684","Buteo plagiatus","2320","Mexico","Sonora","2 mi E Güirocoba","30 Apr 1939","26.912634","-108.666435"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:181729","Accipiter cooperii","140321.922048","United States","California","28750 Fairview Ave., Hayward","9 Jul 2004","37.6615202","-122.0231383"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:155855","Aquila audax audax","2394.703872","Australia","New South Wales","Gerogery, 15 mi N Albury","22 Apr 1964","-35.83","147"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:62856","Buteo jamaicensis calurus","","United States","California","Berkeley, Smythe Canyon","6 Oct 1931","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:23663","Accipiter cooperii","6567.732864","United States","California","3 mi S Covelo","24 Jul 1913","39.7489392","-123.2472059"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:179955","Buteo jamaicensis calurus","402.336","United States","California","101 Pittsburg Ave., Richmond","23 Feb 1999","37.9632","-122.372"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:120955","Elanoides forficatus yetapa","9693.078912","Mexico","Chiapas","San Jose, 28 mi ESE Comitán de Domínguez","17 Apr 1950","16.0944444444","-91.7391666666"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151685","Accipiter cooperii","6294.144384","United States","California","4 mi S Piedmont","16 Mar 1926","37.8225342","-122.2274595"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:140785","Accipiter nisus nisosimilis","12364","Korea","Kyonggi Province","South Gate Market, Seoul","20 Dec 1958","37.5667","127"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144647","Accipiter cooperii","6463.125504","United States","Nevada","Ruby Mts., Willow Creek, 2 mi S County line","29 May 1929","40.10139","-115.71028"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:119263","Accipiter cooperii","5150","Mexico","Chihuahua","Rio El Gavilán, 7 mi SW Pacheco","10 Aug 1948","30.0146438844","-108.4167461155"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:74748","Parabuteo unicinctus harrisi","","Mexico","Sonora","45 mi S (by road) La Mision","29 Mar 1936","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:139306","Buteo albonotatus","","Mexico","Chihuahua","Cerro Campana","7 Jul 1959","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144684","Rupornis magnirostris griseocauda","3173","Mexico","Veracruz","Paso Nuevo, Isthmus of Tehuantepec","6 Mar 1901","18.0158333333","-94.4461111111"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99754","Buteo jamaicensis calurus","56932.153344","Canada","British Columbia","Okanagan","23 Jun 1937","49.4167","-120"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:9313","Buteo jamaicensis calurus","8072.469504","United States","Nevada","Virgin Valley","13 May 1909","41.84417","-119.00944"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:97156","Buteo jamaicensis calurus","1609.344","United States","California","Laytonville","12 Nov 1946","39.6863371","-123.4851937"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:94477","Buteo jamaicensis calurus","215.652096","United States","California","Millerton Gulch, 2 mi NE Millerton","20 Jan 1946","38.1299507","-122.8210346"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:182803","Accipiter striatus velox","17.702784","United States","California","5572 Ohio Court, Concord","27 Dec 2003","37.941453","-121.951599"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:182808","Accipiter cooperii","49.889664","United States","California","Corner of Martin Luther King Jr. Blvd. and Alcatraz Ave., Berkeley","20 Jul 2003","37.84872","-122.271441"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144668","Buteo jamaicensis calurus","6252.30144","United States","California","2 mi N Walnut Creek","14 May 1923","37.9299573","-122.0591194"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:79192","Accipiter striatus velox","9216.713088","United States","Nevada","5 mi SW Fallon","16 Feb 1940","39.42236","-118.84251"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99857","Circus hudsonius","56932.153344","Canada","British Columbia","Okanagan","19 Aug 1937","49.4167","-120"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:63062","Accipiter striatus velox","6025.383936","Canada","British Columbia","Indianpoint Lake, near Barkerville","13 Jul 1928","53.2667","-121.2667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151684","Accipiter striatus velox","335.28","United States","California","2420 Ridge Rd., Berkeley","1 Feb 1931","37.8763502","-122.2573733"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:94371","Haliaeetus leucocephalus leucocephalus","9247.290624","United States","Nevada","12 mi NNE Fallon","16 Dec 1945","39.63432","-118.6905"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:160782","Gampsonyx swainsonii magnus","12508","Peru","Lambayeque","Rio de Olmos, Olmos 5 km N and 20 km E","7 Aug 1970","-5.90479","-79.76937"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:180449","Buteo lineatus elegans","19.312128","United States","California","7525 Interlocken Ave., San Ramon","19 Jul 2001","37.7274033","-121.9359408"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:32248","Buteo swainsoni","914.4","United States","California","Gorman","24 Jun 1904","34.796617","-118.852077"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:46608","Buteo plagiatus","3579","El Salvador","Sonsonate","Sonsonate","20 Jul 1925","13.71667","-89.73333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:97678","Accipiter cooperii","2385.047808","United States","Oregon","1 mi E Wedderburn","8 Oct 1947","42.4297","-124.3943"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:55024","Parabuteo unicinctus harrisi","","Mexico","Baja California Sur","SW side of Isla San Jose","26 Feb 1929","24.877778","-110.5916667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:127047","Buteo buteo toyoshimai","1565.088","Japan","Tokyo Metropolis Prefecture","Loubota, Miyake-Jima","27 Dec 1952","34.06","139.54611"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:154138","Aquila audax audax","395","Australia","New South Wales","Captains Flat","4 Aug 1964","-35.58333","149.43333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183988","Accipiter cooperii","33.799","United States","California","4992 Windgate Drive, Pleasanton","25 Nov 2004","37.672745","-121.88372"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183998","Buteo swainsoni","24.163","United States","California","junction of Howard Road and W Matthews Rd., French Camp","18 Jul 2004","37.882369","-121.297152"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183983","Accipiter cooperii","38.519","United States","California","629 Santa Clara Ave., Alameda","1 Jan 2004","37.77374461","-122.277893"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183972","Accipiter cooperii","39.804","United States","California","652 Windsor Drive, Benicia","26 July 2004","38.08402","-122.175776"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183991","Buteo lineatus elegans","71.908","United States","California","819 Holly Hill Drive, Walnut Creek","4 Oct 2004","37.88277","-122.029726"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183999","Buteo jamaicensis calurus","445.529","United States","California","117 Red Top Rd., Fairfield","23 Nov 2004","38.205642","-122.156228"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184424","Accipiter cooperii","","United States","Idaho","Clifton","24 Sep 1941","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184440","Buteo swainsoni","3218.688","United States","Utah","Logan","Mar-May 1949","41.73556","-111.83361"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184013","Buteo jamaicensis calurus","2647","United States","California","Vasco Rd., Gate 22, Livermore","9 Dec 2004","37.703674","-121.720248"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183989","Buteo lineatus elegans","80.987","United States","California","2181 E. Cyprus Rd. near Jersey Island Rd., Oakley","28 Nov 2004","37.990016","-121.656284"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184428","Accipiter cooperii","","United States","Utah","E Uintah Mts., 24 mi from Manila","21 Aug 1936","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184442","Buteo swainsoni","","United States","Utah","Mendon Mountain","1 Sept 1971","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:125168","Geranoaetus polyosoma polyosoma","5575","Peru","Puno","Crucero","2 Sep 1951","-14.35","-70"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:11946","Elanus leucurus majusculus","","United States","California","no specific locality recorded","10 Mar 1890","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:116223","Accipiter gentilis atricapillus","14.484096","United States","Arizona","Sawmill, 27 mi NE Globe","25 Apr 1949","33.6181","-110.3958"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144681","Buteo lineatus elegans","402.336","United States","California","Snelling","27 Mar 1923","37.52078","-120.43822"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:186081","Accipiter cooperii","34","United States","California","2081 Monticello Rd., Napa","20 Dec 2010","38.340537","-122.256768"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:190707","Buteo lineatus elegans","26","United States","California","408 Martin Luther King Jr. Way, Oakland","15 Nov 2005","37.799473","-122.280183"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:190543","Buteo jamaicensis calurus","2534","United States","California","Blue Oak Ranch Reserve","23 Feb 2010","37.388906","-121.72654"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:189949","Elanus leucurus majusculus","2465.515008","United States","California","Pittsburg","18 Feb 1967","38.0122935","-121.8754661"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:189772","Buteo jamaicensis calurus","185","United States","California","Visitor Center, Don Edwards San Francisco Bay National Wildlife Refuge, Fremont","22 Feb 2012","37.532157","-122.071539"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:167171","Rupornis magnirostris magniplumis","1282","Paraguay","Itapua","Hotel El Tirol, 19.5 km NNE (by road) Encarnacion","14 Oct 1979","-27.178924","-55.769785"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14697","Accipiter striatus velox","11300","United States","Utah","south of Vernon","28 May 1929","40.018062","-112.436997"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14700","Buteo jamaicensis calurus","2832.44544","United States","Utah","Lowe","9 Apr 1916","40.425481","-112.20505"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7596","Accipiter striatus velox","","United States","Utah","base of Granite Mt.","8 May 1920","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:1162","Accipiter cooperii","","United States","Illinois","Marshall Creek","19 Jun 1888","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:2711","Buteo plagiatus","4750","Mexico","Tamaulipas","Cuidad Victoria","19 Apr 1908","23.7361111111","-99.1461111111"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:3367","Buteo swainsoni","57146.196096","United States","Arizona","Sulphur Springs Valley","26 May 1894","31.896","-109.8819"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:3364","Buteo swainsoni","9348.679296","United States","Arizona","Huachuca Canyon","23 May 1892","31.5597","-110.3667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:1608","Sagittarius serpentarius","","","","German East Africa","not recorded","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7797","Pandion haliaetus carolinensis","19339.486848","United States","Maryland","no specific locality recorded","4 May 1919","38.7716","-76.0709"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5156","Elanus leucurus majusculus","","United States","Florida","St. Johns Marsh","19 Apr 1931","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7615","Buteo jamaicensis calurus","1609.344","United States","California","Buena Vista SE","10 Apr 1927","35.1939609","-119.29954"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5182","Buteo jamaicensis calurus","12227.795712","United States","California","Milpitas 6 mi W","3 Apr 1910","37.4315","-121.9941"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5256","Aquila chrysaetos daphanea","4335","Turkey","","Angora","2 May 1887","39.93333","32.86667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:2488","Accipiter striatus velox","28993.941504","United States","Nevada","Birch Creek","21 Jun 1930","39.24556","-116.94528"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13034","Parabuteo unicinctus harrisi","1300","Mexico","Tamaulipas","Ciudad Camargo","22 Mar 1891","26.3155555555","-98.8333333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7664","Parabuteo unicinctus harrisi","31832","United States","Texas","Devil's River","4 Apr 1916","29.821107","-101.025869"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5228","Buteo swainsoni","804.672","United States","California","San Juan","2 May 1917","36.845534","-121.53442"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5219","Buteo lineatus elegans","804.672","United States","California","Toro Canyon, 7 mi SW Salinas","5 Apr 1905","36.591667","-121.707346"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7608","Buteo jamaicensis borealis","8046.72","United States","New York","Mendon","3 Apr 1920","42.97667","-77.54167"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7647","Buteo lineatus elegans","1609.344","United States","California","San Pasqual Valley","17 Mar 1907","33.086497","-116.968304"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:2706","Buteo lineatus elegans","321.8688","United States","California","Salinas 6 mi SW","not recorded","36.625034","-121.729686"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:3659","Buteo swainsoni","9187.744896","United States","Nevada","Paradise Valley 5 mi N","31 May 1935","41.56606","-117.53361"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7650","Buteo swainsoni","7454","Canada","Saskatchewan","near Crane Lake","5 Jun 1920","50.08333","-109.08333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5237","Geranoaetus albicaudatus hypospodius","45275","United States","Texas","Escobaris Ranch","10 May 1893","26.59114","-98.721942"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:3365","Buteo swainsoni","19004.743296","United States","Arizona","Aravaipa, Eureka Springs","15 May 1893","32.8014","-110.2682"
